rating,ASIN
3.5714285714285716,0974732311
2.7777777777777777,0963906542
2.7777777777777777,0972530045
4.166666666666667,0671766627
4.166666666666667,014023778X
4.166666666666667,1849350213
4.166666666666667,0299154947
4.166666666666667,0771011296
4.166666666666667,0060782188
4.166666666666667,0071781153
4.166666666666667,1423631358
4.166666666666667,1883789435
4.166666666666667,0691161739
4.166666666666667,0749474173
4.166666666666667,0618503455
4.166666666666667,0830827706
4.166666666666667,1941999468
4.166666666666667,1563920239
4.166666666666667,1864501219
4.166666666666667,0702031275
4.166666666666667,111843062X
4.166666666666667,1118116879
4.166666666666667,0735562407
4.166666666666667,1609803833
4.166666666666667,0738602620
4.166666666666667,0965478548
4.166666666666667,1439821488
4.166666666666667,1936992094
4.166666666666667,0735842396
4.166666666666667,0764504150
4.166666666666667,1118388429
4.166666666666667,1906838461
4.166666666666667,0962726338
4.166666666666667,1607109743
4.166666666666667,1908200952
4.166666666666667,1517507316
4.166666666666667,1561482323
4.166666666666667,0194417298
4.166666666666667,0143120247
4.166666666666667,1449466745
4.166666666666667,1426744374
4.166666666666667,1565078454
4.166666666666667,1500244120
4.166666666666667,1572938307
4.166666666666667,0062265563
4.166666666666667,1118921755
4.166666666666667,1569761671
4.166666666666667,1936120658
4.166666666666667,0735812276
4.166666666666667,1598692593
4.166666666666667,1457532506
4.166666666666667,150059444X
4.166666666666667,0761183787
4.166666666666667,0786715669
4.166666666666667,1879651262
4.166666666666667,0813911621
4.166666666666667,080912839X
4.166666666666667,1904034853
4.166666666666667,1606998153
4.166666666666667,0809032449
4.166666666666667,1137278544
4.166666666666667,0691094837
4.166666666666667,0764146017
4.166666666666667,0195072391
4.166666666666667,146413538X
4.166666666666667,1620553686
4.166666666666667,1568870477
4.166666666666667,0615815588
4.166666666666667,0763627429
4.166666666666667,0596514549
4.166666666666667,0768928168
4.166666666666667,0970139802
4.166666666666667,0131409093
4.166666666666667,1903141680
4.166666666666667,0545067707
4.166666666666667,0770435394
4.166666666666667,1601257317
4.166666666666667,1517239486
4.166666666666667,0262533022
4.166666666666667,0470908742
4.166666666666667,0071826785
4.166666666666667,0822353423
4.166666666666667,0130542547
4.166666666666667,1608824381
4.166666666666667,0486225755
4.166666666666667,0804844666
4.166666666666667,1618650610
4.166666666666667,1600661947
4.166666666666667,0842524665
4.166666666666667,0990964914
4.166666666666667,0989496414
4.166666666666667,1620920271
4.166666666666667,1578566827
4.166666666666667,1475093837
4.166666666666667,0252032829
4.166666666666667,1610352580
4.166666666666667,0787980331
4.166666666666667,1405184531
4.166666666666667,111863411X
4.166666666666667,1574217410
4.166666666666667,0804831475
4.166666666666667,1449470734
4.166666666666667,1854092677
4.166666666666667,1556435606
3.25,1572485876
3.25,0071817662
3.25,1619889455
3.25,0446530603
3.25,1936876922
3.25,1741798477
4.333333333333333,1625649789
4.333333333333333,160277305X
4.333333333333333,0192854577
4.333333333333333,0136139396
4.333333333333333,1618731017
4.333333333333333,0781809150
4.333333333333333,013009224X
4.333333333333333,0340733292
4.333333333333333,0470124741
4.333333333333333,0595310621
4.333333333333333,1580232507
4.333333333333333,1474236979
4.333333333333333,0764143573
4.333333333333333,193174131X
4.333333333333333,0738609617
4.333333333333333,1416511210
4.333333333333333,0826354173
4.333333333333333,160787069X
4.333333333333333,1594740666
4.333333333333333,0754827615
4.333333333333333,0195158237
4.333333333333333,1936876264
4.333333333333333,0631220143
4.333333333333333,098894202X
4.333333333333333,1608877116
4.333333333333333,1503276031
4.333333333333333,1442213655
4.333333333333333,0470998105
4.333333333333333,1940772168
4.333333333333333,1422152227
4.333333333333333,0738732605
4.333333333333333,0155063170
4.333333333333333,1891011014
4.333333333333333,3836535696
4.333333333333333,1940671698
4.333333333333333,0471595330
4.333333333333333,0802135692
4.333333333333333,0758613768
4.333333333333333,0470159413
4.333333333333333,1511753153
4.333333333333333,147520096X
4.333333333333333,193454745X
4.333333333333333,1602231001
4.333333333333333,0674008383
4.333333333333333,1934978590
4.333333333333333,0312359411
4.333333333333333,0253011027
4.333333333333333,1869981782
4.333333333333333,1556522649
4.333333333333333,0983879230
4.333333333333333,0393974979
4.333333333333333,0077861043
4.333333333333333,0979908914
4.333333333333333,093545750X
4.333333333333333,1118127196
4.333333333333333,193745892X
4.333333333333333,1590178947
4.333333333333333,1413321941
4.333333333333333,0827607512
4.333333333333333,0385501307
4.333333333333333,151416275X
4.333333333333333,0736094083
4.333333333333333,085768986X
4.333333333333333,1481447998
4.333333333333333,1594852537
4.333333333333333,1631402374
4.333333333333333,0472051849
4.333333333333333,1563940124
4.333333333333333,0205968171
4.333333333333333,1937299082
4.333333333333333,0679032436
4.333333333333333,0201489333
4.333333333333333,1600099750
4.333333333333333,0062349619
4.333333333333333,0142300187
4.333333333333333,007177016X
4.333333333333333,1118104390
4.333333333333333,0007514646
4.333333333333333,1909151556
4.333333333333333,1421575892
4.333333333333333,0761526986
4.333333333333333,1401262031
4.333333333333333,1613250622
4.333333333333333,1909263575
4.333333333333333,0073137944
4.333333333333333,161004861X
4.333333333333333,0195061764
4.333333333333333,0970632002
4.333333333333333,1931686548
4.333333333333333,0198610793
4.333333333333333,0984005609
4.333333333333333,1285168879
4.333333333333333,1559635916
4.333333333333333,1631355449
4.333333333333333,1450513344
4.333333333333333,0345424794
4.333333333333333,1515288137
4.333333333333333,0769846963
4.333333333333333,1592578829
4.333333333333333,1566917816
4.333333333333333,1878424785
4.333333333333333,0486678393
4.333333333333333,0800618025
4.333333333333333,1426201915
4.333333333333333,1472801040
4.333333333333333,150324458X
4.333333333333333,0313359210
4.333333333333333,1438002742
4.333333333333333,0801988233
4.333333333333333,082057080X
4.333333333333333,0802086780
4.333333333333333,0271063319
4.333333333333333,0985460784
4.333333333333333,0312203411
4.333333333333333,178116343X
4.333333333333333,0721689949
4.333333333333333,1563926008
4.333333333333333,0975395114
4.333333333333333,047173828X
4.333333333333333,1601380410
4.333333333333333,0684839202
4.333333333333333,0071848509
4.333333333333333,0763658669
4.333333333333333,1555914195
4.333333333333333,0983129150
4.333333333333333,0810995158
4.333333333333333,0939195178
4.333333333333333,1845112423
4.333333333333333,1844162656
4.333333333333333,0521039878
4.333333333333333,1284069354
4.333333333333333,1515100219
4.333333333333333,1472811461
4.333333333333333,0073534870
4.333333333333333,0415311721
4.333333333333333,0895553929
4.333333333333333,1560448385
4.333333333333333,1888146575
4.333333333333333,0136133681
4.333333333333333,0877791783
4.333333333333333,0028617207
4.333333333333333,143807302X
4.333333333333333,0802817688
4.333333333333333,1780928505
4.333333333333333,0078023785
4.333333333333333,0132431718
4.333333333333333,0321820800
3.7142857142857144,0312854609
3.7142857142857144,0880117702
3.7142857142857144,0977752720
3.7142857142857144,0132487063
3.7142857142857144,1573447552
3.7142857142857144,0132912716
3.7142857142857144,0781809053
3.7142857142857144,1564145921
3.7142857142857144,0736852468
3.7142857142857144,1118555430
3.7142857142857144,014015065X
3.7142857142857144,1573446653
3.7142857142857144,0521195330
3.7142857142857144,0192893068
3.7142857142857144,0520255879
3.7142857142857144,1931859736
3.7142857142857144,0758278292
3.7142857142857144,1906155488
3.7142857142857144,193813401X
3.7142857142857144,1597112739
3.7142857142857144,0823039064
3.7142857142857144,0802844405
3.7142857142857144,0895294869
3.7142857142857144,0071832580
3.7142857142857144,1482783339
3.7142857142857144,0387951504
3.7142857142857144,1629144398
3.7142857142857144,1588167844
3.7142857142857144,0323081371
3.7142857142857144,1932603433
3.7142857142857144,0077861426
3.7142857142857144,0976725207
3.7142857142857144,1478330783
3.7142857142857144,0979903572
3.7142857142857144,1888001259
3.7142857142857144,0691164185
3.7142857142857144,0201146592
3.7142857142857144,0073193534
3.7142857142857144,0060760478
3.7142857142857144,0982148755
3.7142857142857144,0375758291
3.0,0300171250
3.0,1478282436
3.0,1887902821
3.0,0133764036
3.375,1553417364
3.375,1491930896
3.375,0970608837
3.375,0738610887
3.375,1617292540
3.375,0692260846
3.375,0199982104
4.5,1936303566
4.5,0768928648
4.5,1604604069
4.5,0982550677
4.5,1884452353
4.5,1580531695
4.5,007149216X
4.5,0387781889
4.5,0231167466
4.5,0321883454
4.5,068985112X
4.5,0195327063
4.5,0983447136
4.5,0764585746
4.5,0415745098
4.5,0071452370
4.5,1879773066
4.5,1101874473
4.5,049550906X
4.5,0521524105
4.5,1933639946
4.5,082122767X
4.5,1784720887
4.5,0804126003
4.5,0760327963
4.5,0521872871
4.5,0805007334
4.5,0201716305
4.5,0988519208
4.5,0691161143
4.5,0811831183
4.5,0979176670
4.5,0691135568
4.5,0615187048
4.5,1572242930
4.5,150843798X
4.5,0674955218
4.5,1556434626
4.5,1601631405
4.5,1578591902
4.5,0762450169
4.5,0937381934
4.5,1843109042
4.5,1118542746
4.5,1561638994
4.5,0895551462
4.5,149924648X
4.5,1450738451
4.5,0262701111
4.5,1569715203
4.5,1595800395
4.5,1570762937
4.5,0486497399
4.5,0314279512
4.5,0470149760
4.5,0226303101
4.5,1590301501
4.5,0132751267
4.5,0521642221
4.5,097884680X
4.5,086562223X
4.5,1612389996
4.5,0470828617
4.5,0848734556
4.5,162086780X
4.5,155704757X
4.5,0064467325
4.5,1440238979
4.5,0714868868
4.5,1580171664
4.5,0943728657
4.5,1573873977
4.5,1564960498
4.5,0321914139
4.5,0373487673
4.5,0991466624
4.5,1601383479
4.5,0762725702
4.5,047177085X
4.5,1416029265
4.5,0578126303
4.5,0794843433
4.5,0848734890
4.5,1891383167
4.5,0761151419
4.5,0761522778
4.5,0899977952
4.5,0892813725
4.5,0439666538
4.5,1568823053
4.5,0814740480
4.5,0760349142
4.5,1592538479
4.5,013018666X
4.5,0395653614
4.5,0937552429
4.5,1591811783
4.5,1481158945
4.5,0131420151
4.5,0865717966
4.5,1601253605
4.5,193799497X
4.5,013309166X
4.5,1442201401
4.5,0198715900
4.5,0714863890
4.5,1599213486
4.5,0768928877
4.5,078179045X
4.5,1119024935
4.5,0764142356
4.5,0226470784
4.5,0960057234
4.5,1576871614
4.5,0393241858
4.5,1770460926
4.5,0749460741
4.5,0131497359
4.5,0130485500
4.5,0520050681
4.5,0883685485
4.5,0809235595
4.5,0060185430
4.5,156670586X
4.5,0253008654
4.5,1555917429
4.5,0736862021
4.5,1608324206
4.5,0801991056
4.5,1613251920
4.5,1557044686
4.5,1601632894
4.5,0787965731
4.5,061882507X
4.5,1429617683
4.5,0486800415
4.5,0736862110
4.5,1558963758
4.5,0500512159
4.5,1927391202
4.5,1491216360
4.5,0807004634
4.5,1934964840
4.5,0470129875
4.5,0903505177
4.5,0071410449
4.5,0801882346
4.5,1502499703
4.5,1505868475
4.5,0393329992
4.5,051758820X
4.5,1936876590
4.5,0131724010
4.5,0006458718
4.5,1449565379
4.5,1933988258
4.5,1601257325
4.5,0793533066
4.5,0763847739
4.5,1584659068
4.5,0470502088
4.5,0762743573
4.5,0865349487
3.8571428571428572,047027588X
3.8571428571428572,1422417441
3.8571428571428572,0786718064
3.8571428571428572,0062371606
3.8571428571428572,0735657297
3.8571428571428572,149124948X
3.8571428571428572,0745697984
3.8571428571428572,0679722122
3.8571428571428572,1585187771
3.8571428571428572,0762403292
3.8571428571428572,0736092242
3.8571428571428572,0550104720
3.8571428571428572,1570623864
3.8571428571428572,0553212214
3.8571428571428572,0143128493
3.8571428571428572,184425528X
3.8571428571428572,0872206254
3.8571428571428572,1890764035
3.8571428571428572,1503316629
3.8571428571428572,0789202166
3.8571428571428572,1574214012
3.8571428571428572,0691150397
3.8571428571428572,0962741817
3.8571428571428572,0984089241
3.8571428571428572,0789750430
3.8571428571428572,0226323994
3.8571428571428572,0060096896
3.8571428571428572,1574884247
3.8571428571428572,074341294X
3.8571428571428572,0985965274
3.8571428571428572,150069875X
3.8571428571428572,0387401229
3.8571428571428572,0448464616
3.8571428571428572,1516971035
3.8571428571428572,0199895635
3.8571428571428572,1405382643
3.8571428571428572,0982569130
3.8571428571428572,0664249833
3.8571428571428572,0495015083
3.8571428571428572,1451641184
3.8571428571428572,191074204X
3.8571428571428572,0071772499
3.8571428571428572,1784398853
3.8571428571428572,0314180141
3.8571428571428572,0470395125
3.8571428571428572,184078637X
3.8571428571428572,1499760620
3.8571428571428572,174220306X
3.8571428571428572,1438236662
3.8571428571428572,0847832031
3.8571428571428572,0205831958
3.8571428571428572,1934734918
3.8571428571428572,031228277X
3.8571428571428572,0756660955
3.8571428571428572,1612389007
3.5,1610393619
3.5,1856230414
3.5,1615641327
3.5,1596434503
3.5,1583421904
3.5,0803625618
3.5,1516926005
3.5,0071498702
3.5,0373283210
3.5,1403980810
3.5,1583333045
3.5,0132429047
3.5,1439049718
3.5,0226424219
3.5,0312379226
3.5,007353580X
4.0,1844165027
4.0,0978507800
4.0,3866093624
4.0,0192802518
4.0,0312547692
4.0,1413318614
4.0,1608952649
4.0,0763774057
4.0,1402785488
4.0,1849057745
4.0,1849084106
4.0,0801985366
4.0,0440507170
4.0,1500182680
4.0,0131828274
4.0,0465025781
4.0,0387946772
4.0,0691140707
4.0,1608683206
4.0,0156011379
4.0,1783985127
4.0,1597490067
4.0,078975598X
4.0,1631590669
4.0,1581826613
4.0,1589483510
4.0,0471007102
4.0,1844675254
4.0,1849697566
4.0,0547647158
4.0,0321884485
4.0,0763853143
4.0,159030117X
4.0,098468140X
4.0,0300184786
4.0,0807077135
4.0,0300084730
4.0,1890367532
4.0,1620552272
4.0,0470951435
4.0,1599906023
4.0,089879725X
4.0,1556433336
4.0,0804142785
4.0,089526420X
4.0,1941026141
4.0,0801991048
4.0,0321839927
4.0,8876536515
4.0,0133909662
4.0,0975524526
4.0,1566565464
4.0,1887591524
4.0,1609716655
4.0,0470436271
3.1111111111111112,1490521313
3.1111111111111112,1781688591
3.1111111111111112,1934209805
3.1111111111111112,069245148X
3.1111111111111112,1566565081
4.666666666666667,074320185X
4.666666666666667,0789755459
4.666666666666667,1611745055
4.666666666666667,1937434281
4.666666666666667,1886778817
4.666666666666667,1613745400
4.666666666666667,099627880X
4.666666666666667,1517236622
4.666666666666667,1118799151
4.666666666666667,1580055575
4.666666666666667,0345513924
4.666666666666667,1558965505
4.666666666666667,1934620513
4.666666666666667,1591021286
4.666666666666667,0156594439
4.666666666666667,0500290970
4.666666666666667,0970331029
4.666666666666667,0618341072
4.666666666666667,1441464115
4.666666666666667,1423202279
4.666666666666667,0801865050
4.666666666666667,0789211432
4.666666666666667,1250055989
4.666666666666667,1938793323
4.666666666666667,0078758769
4.666666666666667,076443389X
4.666666666666667,0826199399
4.666666666666667,1442484500
4.666666666666667,075790890X
4.666666666666667,0470510129
4.666666666666667,0871563223
4.666666666666667,0762781424
4.666666666666667,189729994X
4.666666666666667,1481007459
4.666666666666667,1897106912
4.666666666666667,1556592299
4.666666666666667,0692260307
4.666666666666667,0393047490
4.666666666666667,147727135X
4.666666666666667,0757001467
4.666666666666667,0829731849
4.666666666666667,1925017435
4.666666666666667,0996224300
4.666666666666667,3836555409
4.666666666666667,0881465062
4.666666666666667,1565042638
4.666666666666667,0978576624
4.666666666666667,1932716025
4.666666666666667,3836523930
4.666666666666667,0967590515
4.666666666666667,1583675515
4.666666666666667,0815609817
4.666666666666667,0935702113
4.666666666666667,1101881992
4.666666666666667,069239320X
4.666666666666667,0300065116
4.666666666666667,1589978242
4.666666666666667,1598531964
4.666666666666667,0879103353
4.666666666666667,0345460928
4.666666666666667,1934028908
4.666666666666667,0071638245
4.666666666666667,0133041948
4.666666666666667,1580089518
4.666666666666667,1612431755
4.666666666666667,0323065031
4.666666666666667,0415235502
4.666666666666667,1285836456
4.666666666666667,073603708X
4.666666666666667,0985729007
4.666666666666667,1575424355
4.666666666666667,1408114429
4.666666666666667,0789329719
4.666666666666667,1909193720
4.666666666666667,0803280300
4.666666666666667,0815607571
4.666666666666667,0739177532
4.666666666666667,1932485597
4.666666666666667,0823419738
4.666666666666667,1517544181
4.666666666666667,0763661511
4.666666666666667,1592766455
4.666666666666667,0073403202
4.666666666666667,0030563534
4.666666666666667,0939798816
4.666666666666667,1454913010
4.666666666666667,0486407225
4.666666666666667,1472812646
4.666666666666667,0486244288
4.666666666666667,0452287103
4.666666666666667,0307091120
4.666666666666667,1585421626
4.666666666666667,0807834947
4.666666666666667,0865621624
4.666666666666667,0692028544
4.666666666666667,0894874683
4.666666666666667,1434348555
4.666666666666667,1118505085
4.666666666666667,110188231X
4.666666666666667,0912212233
4.666666666666667,0811831051
4.666666666666667,1783292601
4.666666666666667,1628250690
4.666666666666667,0814788092
4.666666666666667,0948006498
4.666666666666667,1500890960
4.666666666666667,1416298568
4.666666666666667,1464143870
4.666666666666667,0062019651
4.666666666666667,0760339473
4.666666666666667,1629951064
4.666666666666667,1682030288
4.666666666666667,0071749063
4.666666666666667,0689873654
4.666666666666667,1629052760
4.666666666666667,1623611199
4.666666666666667,0764147072
4.666666666666667,1781163189
4.666666666666667,1782001751
4.666666666666667,1587144905
4.666666666666667,1604690895
4.666666666666667,1557883025
4.666666666666667,1626920125
4.666666666666667,193573878X
4.666666666666667,0415951879
4.666666666666667,0996275444
4.666666666666667,1499389434
4.666666666666667,0471621943
4.666666666666667,0299292347
4.666666666666667,1482652382
4.666666666666667,1119044839
4.666666666666667,1861543352
4.666666666666667,1568981406
4.666666666666667,1570756457
4.666666666666667,0471774219
4.666666666666667,1606776932
4.666666666666667,1592579523
4.666666666666667,0670874140
4.666666666666667,1844577910
4.666666666666667,156898801X
4.666666666666667,1491078189
4.666666666666667,1630886335
4.666666666666667,0700605754
4.666666666666667,0847843513
4.666666666666667,1853673994
4.666666666666667,1782008225
4.666666666666667,0811814459
4.666666666666667,1593275498
4.666666666666667,1906850704
4.666666666666667,0803220359
4.666666666666667,0880386495
4.666666666666667,0078692512
4.666666666666667,193500722X
4.666666666666667,0991415345
4.666666666666667,0007551401
4.666666666666667,0966610849
4.666666666666667,0271029102
4.666666666666667,2081316439
4.666666666666667,012732951X
4.666666666666667,0133616924
4.666666666666667,0764144596
4.666666666666667,0761674071
4.666666666666667,1939709814
4.666666666666667,0688108660
4.666666666666667,0978791975
4.666666666666667,0062504886
4.666666666666667,1840785896
4.666666666666667,1590599128
4.666666666666667,0877667691
4.666666666666667,0123749468
4.666666666666667,0942627458
4.666666666666667,1626394415
4.666666666666667,0323067018
4.666666666666667,0321618521
4.666666666666667,1440343101
4.666666666666667,1481427253
4.666666666666667,0873513959
4.666666666666667,1848093489
4.666666666666667,1892765500
4.666666666666667,1592539106
4.666666666666667,1613731930
4.666666666666667,0990306038
4.666666666666667,1507829817
4.666666666666667,0736951423
4.666666666666667,1419715186
4.666666666666667,0195126165
4.666666666666667,022615131X
3.625,0674048180
3.625,149215699X
3.625,0840032072
3.625,0810995735
3.625,0738733539
3.625,3836534843
3.625,0878919023
3.625,0789739747
3.625,0195342895
3.625,162157346X
3.625,076892717X
3.625,1610393899
3.625,0892818921
3.625,0762456647
3.625,1627339809
3.625,0470646500
3.625,1607873427
3.625,0738608750
3.625,0578145626
3.625,0812993829
3.625,0761835490
3.625,1844484114
3.625,0761527699
2.6363636363636362,1509505776
4.1428571428571432,1890028738
4.1428571428571432,1570252254
4.1428571428571432,0672329913
4.1428571428571432,0871319322
4.1428571428571432,0938045687
4.1428571428571432,1612432662
4.1428571428571432,0195396855
4.1428571428571432,1599692988
4.1428571428571432,0996550682
4.1428571428571432,0199576203
4.1428571428571432,0738721808
4.1428571428571432,1118517865
4.1428571428571432,1628872144
4.1428571428571432,1438000979
4.1428571428571432,0687082463
4.1428571428571432,0826118372
4.1428571428571432,0688012205
